created_at,observed_on_string,taxon.name,taxon.rank,taxon.preferred_common_name,uri,location,geoprivacy,positional_accuracy_meters,user.login,park,parkName,row_id
2022-12-20T17:52:51-10:00,2022-12-20 16:46:04-10:00,Bombax ceiba,species,Red Silk Cotton Tree,https://www.inaturalist.org/observations/144770268,"19.4129866667,-155.24008",NA,4,nancyje,Hawaii Volcanoes National Park,HAVO,7205
2022-12-01T18:54:56-10:00,2022/12/01 10:36 AM,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/143476118,"19.4385444444,-155.3031111111",NA,NA,jimirob1,Hawaii Volcanoes National Park,HAVO,7350
2022-10-22T08:14:22-10:00,2022/10/04 5:40 PM,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/139654176,"19.4425002332,-155.3040875513",NA,NA,silversea_starsong,Hawaii Volcanoes National Park,HAVO,7734
2022-10-08T13:12:19-10:00,2022/07/22 7:47 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/138047602,"19.4225815402,-155.256138541",NA,102,yerbasanta,Hawaii Volcanoes National Park,HAVO,7944
2022-09-25T13:10:48-10:00,Sat Sep 24 2022 13:22:21 GMT -1000 (HST),Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/136505615,"19.4138336182,-155.2385253906",NA,5,voishelk,Hawaii Volcanoes National Park,HAVO,8017
2022-09-18T21:11:04-10:00,2022-09-18 11:15:25,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/135636288,"19.4386944444,-155.3036388889",NA,NA,alexis_mushroom,Hawaii Volcanoes National Park,HAVO,8095
2022-09-13T12:16:39-10:00,2022/04/18 2:28 PM,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/134918936,"19.4427916667,-155.3032944444",NA,NA,conorflynn,Hawaii Volcanoes National Park,HAVO,8141
2022-09-04T18:08:29-10:00,2022-08-31 17:57:36,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/133722609,"19.4307717056,-155.2596215531",NA,84,kweitemier,Hawaii Volcanoes National Park,HAVO,8243
2022-09-01T22:40:46-10:00,2022-09-01 11:45:54-10:00,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/133310736,"19.4428716667,-155.3032833333",NA,4,ravengirl1220,Hawaii Volcanoes National Park,HAVO,8281
2022-08-26T09:34:57-10:00,2022-08-26 08:47:49-10:00,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/132455592,"19.4149666667,-155.23697",NA,23,cadenwilliams,Hawaii Volcanoes National Park,HAVO,8324
2022-08-24T19:30:53-10:00,2022/08/19 1:25 PM,Bothriochloa bladhii,species,Australian Bluestem,https://www.inaturalist.org/observations/132240137,"19.373603,-155.234616",NA,250,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8366
2022-08-24T19:30:52-10:00,2022/08/19 1:19 PM,Linaria texana,species,Texas toadflax,https://www.inaturalist.org/observations/132240135,"19.371217,-155.2258549722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8367
2022-08-24T19:30:50-10:00,2022/08/19 1:14 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/132240128,"19.3712769722,-155.225501",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8373
2022-08-23T23:05:48-10:00,2022/08/19 8:48 AM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/132116031,"19.3176309722,-155.1662919722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8482
2022-08-23T22:55:40-10:00,2022/08/18 3:29 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/132115539,"19.376352,-155.21778",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8522
2022-08-23T22:55:34-10:00,2022/08/18 2:52 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/132115522,"19.3799889722,-155.2198699722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8538
2022-08-21T23:19:20-10:00,2022/08/18 11:51 AM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131864804,"19.4084997045,-155.236053711",NA,15,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8671
2022-08-21T23:19:17-10:00,2022/08/18 11:25 AM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131864795,"19.410422,-155.236929",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8678
2022-08-21T23:19:17-10:00,2022/08/18 11:25 AM,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/131864794,"19.4104799722,-155.236801",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8679
2022-08-21T23:19:12-10:00,2022/08/18 11:18 AM,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/131864776,"19.4110459722,-155.23715",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8694
2022-08-21T23:19:09-10:00,2022/08/18 9:38 AM,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/131864765,"19.4157304723,-155.2390237859",NA,24,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8699
2022-08-21T21:22:53-10:00,2022/08/16 3:51 PM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131857896,"19.4193233741,-155.2404563981",NA,8,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8810
2022-08-21T21:22:49-10:00,2022/08/16 1:31 PM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131857884,"19.4203144514,-155.2429669458",NA,33,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8819
2022-08-21T20:37:23-10:00,2022/08/15 4:49 PM,Linaria texana,species,Texas toadflax,https://www.inaturalist.org/observations/131855554,"19.4352839722,-155.284953",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8861
2022-08-21T18:39:10-10:00,2022/08/15 11:32 AM,Rytidosperma racemosum racemosum,variety,NA,https://www.inaturalist.org/observations/131848300,"19.4835984504,-155.3778542853",NA,15,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8942
2022-08-20T21:55:39-10:00,2022/08/13 4:28 PM,Eragrostis pilosa,species,Jersey Love-grass,https://www.inaturalist.org/observations/131699318,"19.4332489722,-155.2734859722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,8987
2022-08-20T21:27:24-10:00,2022/08/19 9:05 PM,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/131697795,"19.4411180839,-155.3029400943",NA,258,bness2,Hawaii Volcanoes National Park,HAVO,8995
2022-08-20T18:30:31-10:00,2022/08/13 9:54 AM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131687559,"19.462094,-155.2479179722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,9002
2022-08-20T15:54:06-10:00,2022/08/09 8:50 PM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131672579,"19.4242911005,-155.2569440232",NA,31,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,9257
2022-08-20T15:54:00-10:00,2022/08/09 6:21 PM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131672556,"19.415136,-155.2408069722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,9266
2022-08-20T15:53:56-10:00,2022/08/09 5:56 PM,Cyperus sanguinolentus,species,purpleglume flatsedge,https://www.inaturalist.org/observations/131672540,"19.4209366699,-155.2526207802",NA,15,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,9277
2022-08-20T15:34:46-10:00,2022/08/09 1:57 PM,Microlepia setosa mauiensis,variety,maui palapalai,https://www.inaturalist.org/observations/131670547,"19.1476189722,-155.6875459722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,9295
2022-08-12T16:22:38-10:00,2022-05-19 12:01:35-10:00,Lantana × strigocamara,hybrid,Lantana,https://www.inaturalist.org/observations/130580400,"19.2955695997,-155.0970702897",NA,244,carmenreddick,Hawaii Volcanoes National Park,HAVO,9514
2022-08-10T21:27:24-10:00,2022-08-10 15:04:08-10:00,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/130345305,"19.4313248525,-155.2680091635",NA,291,natev,Hawaii Volcanoes National Park,HAVO,9545
2022-08-02T22:25:00-10:00,2022-08-01 16:04:44-10:00,Tillandsia usneoides,species,Spanish moss,https://www.inaturalist.org/observations/129250534,"19.4186716667,-155.289795",NA,3,gilawild,Hawaii Volcanoes National Park,HAVO,9688
2022-07-27T13:38:59-10:00,2022/07/21 5:12 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/128220975,"19.3651931047,-155.2148857111",NA,25,earth_tide,Hawaii Volcanoes National Park,HAVO,9764
2022-06-27T14:15:53-10:00,2022-06-27 14:15:31-10:00,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/123767223,"19.4312288007,-155.2600753495",NA,6,judymom,Hawaii Volcanoes National Park,HAVO,10057
2022-06-14T16:30:57-10:00,2022-06-14 10:20:01,Santalum ellipticum,species,ʻIliahi aloʻe,https://www.inaturalist.org/observations/121824438,"19.3224133002,-155.2727552235",NA,7,jimkingdon,Hawaii Volcanoes National Park,HAVO,10228
2022-06-14T15:58:21-10:00,2022-06-14 10:21:55-10:00,Santalum ellipticum,species,ʻIliahi aloʻe,https://www.inaturalist.org/observations/121821634,"19.2857723737,-155.3669032983",NA,1487,naturedocentintraining,Hawaii Volcanoes National Park,HAVO,10233
2022-06-12T17:30:21-10:00,2022-06-12 08:04:52,Begonia hirtella,species,bearded begonia,https://www.inaturalist.org/observations/121536617,"19.4172563377,-155.2431903407",NA,8,jimkingdon,Hawaii Volcanoes National Park,HAVO,10270
2022-06-04T22:19:31-10:00,2022/06/04 4:09 PM,Wahlenbergia marginata,species,southern rockbell,https://www.inaturalist.org/observations/120296183,"19.0966451105,-155.6919428285",NA,8,drclements,Hawaii Volcanoes National Park,HAVO,10318
2022-05-31T17:56:51-10:00,2022-05-31 14:33:56-10:00,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/119689588,"19.4426083333,-155.3038633333",NA,4,kazzkelly14,Hawaii Volcanoes National Park,HAVO,10389
2022-05-31T17:47:11-10:00,2022-05-31 11:24:16-10:00,Pachystachys lutea,species,golden shrimp plant,https://www.inaturalist.org/observations/119688600,"19.4185116667,-155.2494366667",NA,3,kazzkelly14,Hawaii Volcanoes National Park,HAVO,10391
2022-05-31T07:37:08-10:00,2022-05-18 18:22:43-10:00,Dianthus chinensis × barbatus,hybrid,NA,https://www.inaturalist.org/observations/119614360,"19.4246636918,-155.2568772966",NA,88,lianarose,Hawaii Volcanoes National Park,HAVO,10394
2022-05-19T18:51:41-10:00,2022-05-19 10:41:01,Dianthus chinensis × barbatus,hybrid,NA,https://www.inaturalist.org/observations/117823655,"19.4299354,-155.2676628",NA,NA,scadwell,Hawaii Volcanoes National Park,HAVO,10529
2022-05-19T18:48:03-10:00,2022-05-19 13:35:19,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/117823444,"19.3272072,-155.1926899",NA,NA,scadwell,Hawaii Volcanoes National Park,HAVO,10544
2022-05-17T09:50:52-10:00,2022-05-16 15:02:31,Tithonia diversifolia,species,Mexican sunflower,https://www.inaturalist.org/observations/117493309,"19.4058309997,-155.2530864",NA,NA,zoology123,Hawaii Volcanoes National Park,HAVO,10606
2022-04-22T16:32:21-10:00,2019-12-31 17:10:54-10:00,Hibiscus × rosa-sinensis,hybrid,Tricolor Hibiscus,https://www.inaturalist.org/observations/112470294,"19.3360702949,-155.2742809398",NA,10887,miranda308,Hawaii Volcanoes National Park,HAVO,10894
2022-04-15T15:37:33-10:00,2022-04-15 12:09:21-10:00,Pachystachys lutea,species,golden shrimp plant,https://www.inaturalist.org/observations/111596911,"19.3039283333,-155.153825",NA,5005,arlingtonann,Hawaii Volcanoes National Park,HAVO,10903
2022-03-12T11:34:34-10:00,2022/03/01 9:20 PM HST,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/108459476,"19.4251399233,-155.2572030058",NA,166,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,11168
2022-03-12T11:34:11-10:00,2022/03/01 6:56 PM HST,Chrysanthemum,genus,chrysanthemums,https://www.inaturalist.org/observations/108459395,"19.4151339722,-155.2424949722",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,11216
2022-03-11T23:08:05-10:00,2022/03/01 10:17 AM HST,Linaria texana,species,Texas toadflax,https://www.inaturalist.org/observations/108420210,"19.110208,-155.696956",NA,NA,kevinfaccenda,Hawaii Volcanoes National Park,HAVO,11330
2022-02-08T21:07:58-10:00,Tue Feb 08 2022 09:25:18 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/106422487,"19.4429533333,-155.3031",NA,10,brighteyedjane,Hawaii Volcanoes National Park,HAVO,11721
2022-02-03T16:09:17-08:00,2011/03/25 11:53 AM PDT,Cattleya,genus,NA,https://www.inaturalist.org/observations/106095810,"19.4256841329,-155.2587521342",NA,488,deanwalton,Hawaii Volcanoes National Park,HAVO,11760
2022-01-11T18:35:13-06:00,Thu Jan 06 2022 15:34:53 GMT-0600 (CST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/104787696,"19.43493,-155.2985216667",NA,5175,matthewt6416,Hawaii Volcanoes National Park,HAVO,11902
2022-01-11T18:32:40-06:00,Thu Jan 06 2022 15:21:53 GMT-0600 (CST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/104787591,"19.4398466667,-155.3042916667",NA,309,matthewt6416,Hawaii Volcanoes National Park,HAVO,11908
2021-12-17T21:29:40-05:00,2011/08/19 5:54 PM EDT,Begonia hirtella,species,bearded begonia,https://www.inaturalist.org/observations/103229432,"19.4277842715,-155.2871484844",NA,5878,juliakmil,Hawaii Volcanoes National Park,HAVO,12364
2021-11-08T12:29:28-10:00,Mon Nov 08 2021 12:28:50 GMT-1000 (HST),Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/100631865,"19.4143778645,-155.2387466749",NA,5,mikey3m,Hawaii Volcanoes National Park,HAVO,12636
2021-11-05T23:15:38-05:00,Tue Nov 02 2021 11:24:14 GMT-0500 (CDT),Etlingera elatior,species,Torch ginger,https://www.inaturalist.org/observations/100372432,"19.43108,-155.27298",NA,5,jennbixby,Hawaii Volcanoes National Park,HAVO,12669
2021-11-04T08:17:07-06:00,Tue Nov 02 2021 14:15:00 GMT-0600 (MDT),Anthurium andraeanum,species,painter's-palette,https://www.inaturalist.org/observations/100234086,"19.4150718027,-155.2422950491",NA,659,jennbixby,Hawaii Volcanoes National Park,HAVO,12725
2021-10-17T15:02:53-07:00,2021/06/21 5:25 PM PDT,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/98544884,"19.4402987677,-155.302792299",NA,333,yerbasanta,Hawaii Volcanoes National Park,HAVO,12925
2021-10-17T08:40:16-10:00,Fri Oct 15 2021 18:37:29 GMT-1000 (HST),Stapelia gigantea,species,Zulu Giant,https://www.inaturalist.org/observations/98520448,"19.4048533333,-155.2601783333",NA,4,maybedre,Hawaii Volcanoes National Park,HAVO,12949
2021-10-13T18:46:06-07:00,2021/06/21 12:54 PM PDT,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/98160730,"19.3665877227,-155.2129353502",NA,465,yerbasanta,Hawaii Volcanoes National Park,HAVO,13034
2021-10-11T14:55:58-10:00,2021-10-07 11:20:33,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/97961831,"19.440904332,-155.3028580919",NA,479,cmt2,Hawaii Volcanoes National Park,HAVO,13073
2021-10-11T12:59:49-10:00,2021-09-27 11:55:09,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/97951024,"19.44281018,-155.30336738",NA,7,paul_norwood,Hawaii Volcanoes National Park,HAVO,13094
2021-10-11T11:08:43-10:00,2021-09-26 16:46:44,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/97938306,"19.41535471,-155.24244137",NA,8,paul_norwood,Hawaii Volcanoes National Park,HAVO,13111
2021-09-12T14:19:26-10:00,Mon Aug 30 2021 11:43:00 GMT-1000 (HST),Clerodendrum chinense,species,Chinese Glorybower,https://www.inaturalist.org/observations/94655384,"19.4892229593,-155.254583",NA,5244,deathdirk,Hawaii Volcanoes National Park,HAVO,13241
2021-09-12T14:07:46-10:00,Thu Sep 09 2021 16:08:00 GMT-1000 (HST),Gardenia,genus,gardenias,https://www.inaturalist.org/observations/94654108,"19.48922295,-155.254583",NA,5244,deathdirk,Hawaii Volcanoes National Park,HAVO,13244
2021-09-05T09:13:19-07:00,NA,Bouchetia erecta,species,erect bouchetia,https://www.inaturalist.org/observations/93732008,"19.4068929,-155.2833786",NA,1476,abalonequeen,Hawaii Volcanoes National Park,HAVO,13286
2021-08-25T09:49:06-10:00,Mon Aug 16 2021 06:58:02 GMT-0700 (PDT),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/92500027,"19.442805,-155.30333",NA,5,tiwane,Hawaii Volcanoes National Park,HAVO,13371
2021-08-08T07:02:44-10:00,Sat Aug 07 2021 17:34:05 GMT-1000 (HST),Bambusa vulgaris,species,common bamboo,https://www.inaturalist.org/observations/90415317,"19.41452,-155.2380833333",NA,12,katiemarsan,Hawaii Volcanoes National Park,HAVO,13513
2021-06-28T18:56:39+00:00,2021-06-27 11:56:37,Epipremnum aureum,species,Golden Pothos,https://www.inaturalist.org/observations/84882071,"19.4232853349,-155.2841674536",NA,192,mothymare,Hawaii Volcanoes National Park,HAVO,13718
2021-05-18T20:22:57-10:00,Tue May 18 2021 17:11:57 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/79366276,"19.4422656577,-155.3035917818",NA,68,bdale1334,Hawaii Volcanoes National Park,HAVO,13912
2021-05-07T10:58:10-10:00,Fri May 07 2021 10:57:56 GMT-1000 (HST),Pontederia crassipes,species,common water hyacinth,https://www.inaturalist.org/observations/77802473,"19.2419359638,-155.4015312876",NA,14005,sugle90,Hawaii Volcanoes National Park,HAVO,13951
2021-02-08T15:51:45-08:00,2019/02/02 4:33 PM PST,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/69280170,"19.3773027778,-155.2372583333",NA,5,marcus_t,Hawaii Volcanoes National Park,HAVO,14108
2021-01-19T00:45:21+00:00,2021-01-08 7:57:38 AM HST,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/68302630,"19.4406871296,-155.3026807308",NA,382,cmt2,Hawaii Volcanoes National Park,HAVO,14161
2021-01-10T03:44:37+00:00,2021-01-09T17:43:59-10:00,Anthurium andraeanum,species,painter's-palette,https://www.inaturalist.org/observations/67835077,"19.4299857656,-155.2669489753",NA,84,ssm57,Hawaii Volcanoes National Park,HAVO,14186
2021-01-08T16:33:12-10:00,Fri Jan 08 2021 07:52:08 GMT-1000 (HST),Rhododendron viscosum,species,swamp azalea,https://www.inaturalist.org/observations/67776628,"19.43083833,-155.26563833",NA,18,dukjoon,Hawaii Volcanoes National Park,HAVO,14189
2020-07-23T23:50:42-04:00,2013/01/01 4:45 PM EST,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/54126060,"19.4411033333,-155.301415",NA,NA,cos-,Hawaii Volcanoes National Park,HAVO,14408
2020-07-10T08:24:16-10:00,Sat Jun 22 2019 15:16:46 GMT-1000 (HST),Crepis capillaris,species,Smooth hawksbeard,https://www.inaturalist.org/observations/52597818,"19.4302783333,-155.2696216667",NA,NA,subpilot1,Hawaii Volcanoes National Park,HAVO,14450
2020-05-20T11:14:17-04:00,2018/01/11 5:09 PM EST,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/46607196,"19.3833355,-155.2000045",NA,2046,hb2000,Hawaii Volcanoes National Park,HAVO,14473
2020-02-03T19:18:33-10:00,Mon Feb 03 2020 17:01:20 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/38286470,"19.44236667,-155.30168",NA,4,ip_ale,Hawaii Volcanoes National Park,HAVO,14674
2020-01-26T15:58:47-05:00,2019/12/27 3:57 PM EST,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/38000478,"19.4469444,-155.3036111",NA,2045,cuihenggang,Hawaii Volcanoes National Park,HAVO,14736
2020-01-24T20:19:19-10:00,Fri Jan 24 2020 13:59:07 GMT-1000 (HST),Gomphrena globosa,species,Globe amaranth,https://www.inaturalist.org/observations/37940119,"19.2854048981,-155.1420304312",NA,3695,douglasglobal,Hawaii Volcanoes National Park,HAVO,14748
2022-11-09T15:41:10-10:00,2022/11/05 8:48 PM,Delonix regia,species,Flamboyant,https://www.inaturalist.org/observations/141578856,"21.1901336185,-156.9811106156",NA,2,dabeebuzz,Kalaupapa National Historical Park,KALA,14892
2022-11-09T15:41:09-10:00,2022/11/05 8:49 PM,Delonix regia,species,Flamboyant,https://www.inaturalist.org/observations/141578855,"21.1901703302,-156.9811397542",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14893
2022-11-09T15:36:50-10:00,2022/11/05 8:46 PM,Plumeria rubra,species,Mexican Plumeria,https://www.inaturalist.org/observations/141578644,"21.1901066735,-156.9808168921",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14894
2022-11-09T15:36:49-10:00,2022/11/05 8:45 PM,Salvia rosmarinus,species,Rosemary,https://www.inaturalist.org/observations/141578641,"21.1901294769,-156.9807375408",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14895
2022-11-04T20:08:47-10:00,2022/10/31 4:11 PM,Plumeria obtusa,species,White Frangipani,https://www.inaturalist.org/observations/141132929,"21.1879208068,-156.9834421063",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14897
2022-11-04T20:05:54-10:00,2022/11/01 6:56 PM,Alpinia purpurata,species,Red Ginger,https://www.inaturalist.org/observations/141132805,"21.1907471116,-156.9825354733",NA,21,dabeebuzz,Kalaupapa National Historical Park,KALA,14899
2022-11-04T20:04:43-10:00,2022/10/31 4:00 PM,Hibiscus × archeri,hybrid,Red Hibiscus,https://www.inaturalist.org/observations/141132770,"21.1882633685,-156.9840369028",NA,8,dabeebuzz,Kalaupapa National Historical Park,KALA,14900
2022-10-29T11:54:18-10:00,2022/10/29 11:47 AM,Crassula ovata,species,jade plant,https://www.inaturalist.org/observations/140433867,"21.188094961,-156.9827137447",NA,31,dabeebuzz,Kalaupapa National Historical Park,KALA,14902
2022-10-29T11:45:47-10:00,2022/10/29 12:01 PM,Strelitzia reginae,species,common bird-of-paradise flower,https://www.inaturalist.org/observations/140432746,"21.1883637065,-156.9826673776",NA,18,dabeebuzz,Kalaupapa National Historical Park,KALA,14907
2022-10-28T14:11:13-10:00,2022/10/28 5:16 PM,Bougainvillea glabra,species,lesser bougainvillea,https://www.inaturalist.org/observations/140315010,"21.187143291,-156.9834407278",NA,8,dabeebuzz,Kalaupapa National Historical Park,KALA,14908
2022-10-28T14:09:46-10:00,2022/10/28 5:13 PM,Bougainvillea,genus,bougainvilleas,https://www.inaturalist.org/observations/140314922,"21.18724009,-156.983504291",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14910
2022-10-28T13:59:08-10:00,2022/10/28 4:57 PM,Citrus deliciosa,species,tangerine,https://www.inaturalist.org/observations/140314122,"21.1868755513,-156.983905894",NA,15,dabeebuzz,Kalaupapa National Historical Park,KALA,14914
2022-10-28T13:55:37-10:00,2022/10/28 4:42 PM,Musa acuminata,species,Cavendish banana,https://www.inaturalist.org/observations/140313812,"21.1873726728,-156.9836550641",NA,9,dabeebuzz,Kalaupapa National Historical Park,KALA,14917
2022-10-27T09:08:45-10:00,2022/10/26 8:53 PM,Gomphocarpus physocarpus,species,balloonplant,https://www.inaturalist.org/observations/140178576,"21.1848625666,-156.9851625533",NA,42,dabeebuzz,Kalaupapa National Historical Park,KALA,14921
2022-10-27T08:42:32-10:00,2022/10/26 9:03 PM,Senna didymobotrya,species,Peanut-Butter Cassia,https://www.inaturalist.org/observations/140176163,"21.1849154587,-156.9849711305",NA,31,dabeebuzz,Kalaupapa National Historical Park,KALA,14928
2022-10-25T11:31:51-10:00,2022/08/06 9:30 PM,Plumeria obtusa,species,White Frangipani,https://www.inaturalist.org/observations/140003476,"21.1918903821,-156.9826353093",NA,292,dabeebuzz,Kalaupapa National Historical Park,KALA,14932
2022-06-05T06:35:07-10:00,2022/05/13 11:05 AM,Dracaena reflexa angustifolia,variety,Madagascar Dragon-tree,https://www.inaturalist.org/observations/120357199,"21.1735054,-157.0018305",NA,7,sea-kangaroo,Kalaupapa National Historical Park,KALA,14936
2022-06-05T06:35:01-10:00,2022/05/13 9:30 AM,Banksia speciosa,species,Showy Banksia,https://www.inaturalist.org/observations/120357169,"21.177046,-157.0052591",NA,7,sea-kangaroo,Kalaupapa National Historical Park,KALA,14937
2020-04-28T17:49:48+00:00,2020-04-28 7:49:13 AM HST,Pachira aquatica,species,provision tree,https://www.inaturalist.org/observations/44149963,"21.19070183,-156.98033403",NA,7,kamaile1,Kalaupapa National Historical Park,KALA,14950
2022-12-21T15:18:18-10:00,2022/12/02 11:46 AM,Nephroia orbiculata,species,queen coralbead,https://www.inaturalist.org/observations/144825954,"19.691939475,-156.0429643599",NA,61,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14958
2022-12-21T15:18:18-10:00,2022/12/04 10:42 AM,Erigeron sumatrensis,species,tropical horseweed,https://www.inaturalist.org/observations/144825953,"19.6784027778,-156.0221555556",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14959
2022-12-21T15:11:24-10:00,2022/12/03 12:00 PM,Indigofera spicata,species,Creeping Indigo,https://www.inaturalist.org/observations/144825446,"19.6857861111,-156.0242083333",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14960
2022-12-21T15:11:23-10:00,2022/12/03 10:19 AM,Urochloa distachyos,species,green summer grass,https://www.inaturalist.org/observations/144825442,"19.6860944444,-156.0304138889",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14961
2022-12-21T15:11:22-10:00,2022/12/04 10:35 AM,Pteris vittata,species,Ladder brake,https://www.inaturalist.org/observations/144825440,"19.6787944444,-156.0221222222",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14962
2022-12-21T15:11:20-10:00,2022/12/03 11:42 AM,Sporobolus africanus,species,Parramatta Grass,https://www.inaturalist.org/observations/144825435,"19.6855222222,-156.0253611111",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14963
2022-12-21T15:11:20-10:00,2022/12/04 8:48 AM,Stylosanthes,genus,NA,https://www.inaturalist.org/observations/144825434,"19.6778694444,-156.0201222222",NA,NA,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14964
2022-12-21T15:11:19-10:00,2022/12/02 1:08 PM,Boehmeria nivea,species,Ramie,https://www.inaturalist.org/observations/144825430,"19.6925546798,-156.0427095501",NA,61,pacn_plants,Kaloko-Honokohau National Historical Park,KAHO,14965
